Make,Fuel,Veh Class,Air Pollution Score,CityMPG,HwyMPG,CmbMPG,Greenhouse Gas Score,SmartWay,Comb CO2
JEEP,Diesel,Small SUV,1,21,26,23,4,No,442
JEEP,Diesel,Small SUV,1,21,26,23,4,No,442
KIA,Gasoline,minivan,5,19,26,22,5,No,408
KIA,Gasoline,minivan,5,19,26,22,5,No,408
KIA,Electricity,station wagon,10,85,74,79,10,Elite,0
KIA,Electricity,station wagon,10,85,74,79,10,Elite,0
KIA,Electricity,station wagon,10,134,101,117,10,Elite,0
KIA,Electricity,station wagon,10,134,101,117,10,Elite,0
KIA,Electricity,station wagon,10,120,98,109,10,Elite,0
KIA,Electricity,station wagon,10,120,98,109,10,Elite,0
KIA,Electricity,station wagon,10,106,86,96,10,Elite,0
KIA,Electricity,station wagon,10,106,86,96,10,Elite,0
KIA,Electricity,station wagon,10,136,100,117,10,Elite,0
KIA,Electricity,station wagon,10,136,100,117,10,Elite,0
KIA,Gasoline,Midsize Car,5,27,35,30,6,No,296
KIA,Gasoline,Midsize Car,5,27,35,30,6,No,296
KIA,Gasoline,Midsize Car,5,22,31,26,5,No,348
KIA,Gasoline,Midsize Car,5,22,31,26,5,No,348
KIA,Gasoline,Midsize Car,7,28,39,32,6,No,277
KIA,Gasoline,Midsize Car,7,28,39,32,6,No,277
KIA,Gasoline,Midsize Car,7,30,41,34,7,Yes,261
KIA,Gasoline,Midsize Car,7,30,41,34,7,Yes,261
KIA,Gasoline,Large Car,5,27,37,31,6,No,293
KIA,Gasoline,Large Car,5,27,37,31,6,No,293
KIA,Gasoline,Large Car,5,25,33,28,6,No,316
KIA,Gasoline,Large Car,5,25,33,28,6,No,316
KIA,Gasoline,Large Car,5,24,32,27,5,No,332
KIA,Gasoline,Large Car,5,24,32,27,5,No,332
KIA,Gasoline,station wagon,7,53,45,49,8,Yes,181
KIA,Gasoline,station wagon,7,53,45,49,8,Yes,181
KIA,Electricity,station wagon,10,126,101,113,10,Elite,0
KIA,Electricity,station wagon,10,126,101,113,10,Elite,0
KIA,Gasoline,station wagon,7,53,54,53,9,Yes,167
KIA,Gasoline,station wagon,7,53,54,53,9,Yes,167
KIA,Gasoline/Electricity,station wagon,7,49,47,48,10,Yes,71
KIA,Gasoline/Electricity,station wagon,7,49,47,48,10,Yes,71
KIA,Gasoline,Small Car,3,32,41,36,7,No,250
KIA,Gasoline,Small Car,3,32,41,36,7,No,250
KIA,Gasoline,Small SUV,5,25,30,27,5,No,331
KIA,Gasoline,Small SUV,5,25,30,27,5,No,331
KIA,Gasoline,Small SUV,5,29,35,31,6,No,283
KIA,Gasoline,Small SUV,5,29,35,31,6,No,283
KIA,Gasoline,Small SUV,5,27,31,29,6,No,314
KIA,Gasoline,Small SUV,5,27,31,29,6,No,314
KIA,Gasoline,Small SUV,5,22,29,25,5,No,360
KIA,Gasoline,Small SUV,5,22,29,25,5,No,360
KIA,Gasoline,Small SUV,5,22,27,24,5,No,377
KIA,Gasoline,Small SUV,5,22,27,24,5,No,377
KIA,Gasoline,Small SUV,5,24,29,26,5,No,342
KIA,Gasoline,Small SUV,5,24,29,26,5,No,342
KIA,Gasoline,Small SUV,5,23,25,24,5,No,366
KIA,Gasoline,Small SUV,5,23,25,24,5,No,366
KIA,Gasoline,Small SUV,7,39,35,37,7,Yes,242
KIA,Gasoline,Small SUV,7,39,35,37,7,Yes,242
KIA,Gasoline,Small SUV,7,36,33,34,7,Yes,262
KIA,Gasoline,Small SUV,7,36,33,34,7,Yes,262
KIA,Gasoline/Electricity,Small SUV,7,35,33,34,10,Yes,105
KIA,Gasoline/Electricity,Small SUV,7,35,33,34,10,Yes,105
KIA,Gasoline,station wagon,7,28,33,30,6,No,301
KIA,Gasoline,station wagon,7,28,33,30,6,No,301
KIA,Gasoline,station wagon,7,29,35,31,6,No,287
KIA,Gasoline,station wagon,7,29,35,31,6,No,287
KIA,Gasoline,Small SUV,5,25,32,28,6,No,322
KIA,Gasoline,Small SUV,5,25,32,28,6,No,322
KIA,Gasoline,Small SUV,5,23,28,25,5,No,357
KIA,Gasoline,Small SUV,5,23,28,25,5,No,357
KIA,Gasoline,Small SUV,7,42,44,43,8,Yes,206
KIA,Gasoline,Small SUV,7,42,44,43,8,Yes,206
KIA,Gasoline,Small SUV,7,38,38,38,7,Yes,233
KIA,Gasoline,Small SUV,7,38,38,38,7,Yes,233
KIA,Gasoline/Electricity,Small SUV,7,36,35,35,10,Yes,96
KIA,Gasoline/Electricity,Small SUV,7,36,35,35,10,Yes,96
KIA,Gasoline,Midsize Car,3,22,32,25,5,No,355
KIA,Gasoline,Midsize Car,3,22,32,25,5,No,355
KIA,Gasoline,Midsize Car,3,21,29,24,5,No,380
KIA,Gasoline,Midsize Car,3,21,29,24,5,No,380
KIA,Gasoline,Midsize Car,3,18,25,20,4,No,437
KIA,Gasoline,Midsize Car,3,18,25,20,4,No,437
KIA,Gasoline,Midsize Car,3,17,24,20,4,No,451
KIA,Gasoline,Midsize Car,3,17,24,20,4,No,451
KIA,Gasoline,Small SUV,5,20,26,23,5,No,395
KIA,Gasoline,Small SUV,5,20,26,23,5,No,395
KIA,Gasoline,Small SUV,5,18,24,21,4,No,433
KIA,Gasoline,Small SUV,5,18,24,21,4,No,433
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,596
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,596
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,593
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,593
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,593
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,593
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,596
LAMBORGHINI,Gasoline,Small Car,1,13,18,15,2,No,596
LAMBORGHINI,Gasoline,station wagon,3,14,19,16,3,No,554
LAMBORGHINI,Gasoline,station wagon,3,14,19,16,3,No,554
LAMBORGHINI,Gasoline,Standard SUV,3,14,19,16,3,No,554
LAMBORGHINI,Gasoline,Standard SUV,3,14,19,16,3,No,554
LAND,Gasoline,Standard SUV,7,18,20,19,4,No,474
LAND,Gasoline,Standard SUV,7,18,20,19,4,No,474
LAND,Gasoline,Standard SUV,3,14,19,16,3,No,563
LAND,Gasoline,Standard SUV,3,14,19,16,3,No,563
LAND,Gasoline,Standard SUV,7,18,23,20,4,No,444
LAND,Gasoline,Standard SUV,7,18,23,20,4,No,444
LAND,Gasoline,Standard SUV,7,17,21,19,4,No,480
LAND,Gasoline,Standard SUV,7,17,21,19,4,No,480
LAND,Gasoline,Standard SUV,7,17,21,19,4,No,480
LAND,Gasoline,Standard SUV,7,17,21,19,4,No,480
LAND,Gasoline,Standard SUV,7,18,21,19,4,No,465
LAND,Gasoline,Standard SUV,7,18,21,19,4,No,465
LAND,Gasoline,Standard SUV,3,15,19,16,3,No,545
LAND,Gasoline,Standard SUV,3,15,19,16,3,No,545
LAND,Gasoline,Standard SUV,7,18,23,20,4,No,444
LAND,Gasoline,Standard SUV,7,18,23,20,4,No,444
LAND,Gasoline,Standard SUV,7,19,24,21,4,No,421
LAND,Gasoline,Standard SUV,7,19,24,21,4,No,421
LAND,Gasoline,Standard SUV,7,19,25,22,5,No,415
LAND,Gasoline,Standard SUV,7,19,25,22,5,No,415
LAND,Gasoline,Small SUV,7,19,23,20,4,No,437
LAND,Gasoline,Small SUV,7,19,23,20,4,No,437
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,508
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,508
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,505
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,505
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline/Electricity,Standard SUV,7,19,24,21,10,Yes,107
LAND,Gasoline/Electricity,Standard SUV,7,19,24,21,10,Yes,107
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,508
LAND,Gasoline,Standard SUV,5,16,21,18,4,No,508
LAND,Gasoline,Standard SUV,7,19,26,22,5,No,409
LAND,Gasoline,Standard SUV,7,19,26,22,5,No,409
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline,Standard SUV,7,18,26,21,4,No,427
LAND,Gasoline/Electricity,Standard SUV,7,19,24,21,10,Yes,107
LAND,Gasoline/Electricity,Standard SUV,7,19,24,21,10,Yes,107
LAND,Gasoline,Small SUV,7,20,27,22,5,No,398
LAND,Gasoline,Small SUV,7,20,27,22,5,No,398
LAND,Gasoline,Small SUV,7,21,26,23,5,No,393
LAND,Gasoline,Small SUV,7,21,26,23,5,No,393
LAND,Gasoline,Small SUV,7,20,26,23,5,No,393
LAND,Gasoline,Small SUV,7,20,26,23,5,No,393
LAND,Gasoline,Small SUV,7,20,26,22,5,No,399
LAND,Gasoline,Small SUV,7,20,26,22,5,No,399
LAND,Gasoline,Small SUV,7,19,25,21,4,No,426
LAND,Gasoline,Small SUV,7,19,25,21,4,No,426
LEXUS,Gasoline,Midsize Car,6,25,34,28,6,No,315
LEXUS,Gasoline,Midsize Car,6,25,34,28,6,No,315
LEXUS,Gasoline,Midsize Car,7,43,44,44,8,Yes,201
LEXUS,Gasoline,Midsize Car,7,43,44,44,8,Yes,201
LEXUS,Gasoline,Midsize Car,5,22,32,26,5,No,346
LEXUS,Gasoline,Midsize Car,5,22,32,26,5,No,346
LEXUS,Gasoline,Midsize Car,5,22,31,25,5,No,352
LEXUS,Gasoline,Midsize Car,5,22,31,25,5,No,352
LEXUS,Gasoline,Standard SUV,3,15,19,16,3,No,542
LEXUS,Gasoline,Standard SUV,3,15,19,16,3,No,542
LEXUS,Gasoline,Small Car,5,21,31,25,5,No,355
LEXUS,Gasoline,Small Car,5,21,31,25,5,No,355
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,20,28,23,5,No,385
LEXUS,Gasoline,Small Car,5,20,28,23,5,No,385
LEXUS,Gasoline,Small Car,5,17,25,20,4,No,451
LEXUS,Gasoline,Small Car,5,17,25,20,4,No,451
LEXUS,Gasoline,Small Car,5,16,25,19,4,No,473
LEXUS,Gasoline,Small Car,5,16,25,19,4,No,473
LEXUS,Gasoline,Small Car,5,15,25,18,4,No,489
LEXUS,Gasoline,Small Car,5,15,25,18,4,No,489
LEXUS,Gasoline,Small Car,7,26,33,29,6,No,304
LEXUS,Gasoline,Small Car,7,26,33,29,6,No,304
LEXUS,Gasoline,Midsize Car,5,18,29,22,5,No,405
LEXUS,Gasoline,Midsize Car,5,18,29,22,5,No,405
LEXUS,Gasoline,Midsize Car,5,17,27,21,4,No,432
LEXUS,Gasoline,Midsize Car,5,17,27,21,4,No,432
LEXUS,Gasoline,Midsize Car,7,22,29,25,5,No,358
LEXUS,Gasoline,Midsize Car,7,22,29,25,5,No,358
LEXUS,Gasoline,Midsize Car,7,22,29,25,5,No,358
LEXUS,Gasoline,Midsize Car,7,22,29,25,5,No,358
LEXUS,Gasoline,Standard SUV,5,17,22,19,4,No,478
LEXUS,Gasoline,Standard SUV,5,17,22,19,4,No,478
LEXUS,Gasoline,Small SUV,6,26,33,28,6,No,311
LEXUS,Gasoline,Small SUV,6,26,33,28,6,No,311
LEXUS,Gasoline,Small SUV,6,25,32,28,6,No,318
LEXUS,Gasoline,Small SUV,6,25,32,28,6,No,318
LEXUS,Gasoline,Small SUV,7,22,28,25,5,No,358
LEXUS,Gasoline,Small SUV,7,22,29,25,5,No,356
LEXUS,Gasoline,Small SUV,7,22,28,25,5,No,358
LEXUS,Gasoline,Small SUV,7,22,29,25,5,No,356
LEXUS,Gasoline,Small SUV,7,41,37,39,7,Yes,225
LEXUS,Gasoline,Small SUV,7,41,37,39,7,Yes,225
LEXUS,Gasoline/Electricity,Small SUV,7,38,33,36,10,Yes,87
LEXUS,Gasoline/Electricity,Small SUV,7,38,33,36,10,Yes,87
LEXUS,Gasoline,Small Car,5,21,31,25,5,No,355
LEXUS,Gasoline,Small Car,5,21,31,25,5,No,355
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,19,26,22,5,No,407
LEXUS,Gasoline,Small Car,5,20,28,23,5,No,385
LEXUS,Gasoline,Small Car,5,20,28,23,5,No,385
LEXUS,Gasoline,Small Car,5,16,24,19,4,No,459
LEXUS,Gasoline,Small Car,5,16,24,19,4,No,459
LEXUS,Gasoline,Small SUV,7,22,29,25,5,No,353
LEXUS,Gasoline,Small SUV,7,22,29,25,5,No,353
LEXUS,Gasoline,Small SUV,7,21,28,24,5,No,371
LEXUS,Gasoline,Small SUV,7,21,28,24,5,No,371
LEXUS,Gasoline,Small SUV,7,37,34,36,7,Yes,243
LEXUS,Gasoline,Small SUV,7,37,34,36,7,Yes,243
LEXUS,Gasoline,Small SUV,7,27,28,27,5,No,326
LEXUS,Gasoline,Small SUV,7,27,28,27,5,No,326
LEXUS,Gasoline,Small Car,7,43,41,42,8,Yes,209
LEXUS,Gasoline,Small Car,7,43,41,42,8,Yes,209
LEXUS,Gasoline,Small Car,7,41,38,39,7,Yes,225
LEXUS,Gasoline,Small Car,7,41,38,39,7,Yes,225
LINCOLN,Gasoline,Standard SUV,5,18,26,21,4,No,424
LINCOLN,Gasoline,Standard SUV,5,18,26,21,4,No,424
LINCOLN,Gasoline,Standard SUV,5,16,24,19,4,No,466
LINCOLN,Gasoline,Standard SUV,5,17,24,20,4,No,451
LINCOLN,Gasoline,Standard SUV,5,16,24,19,4,No,466
LINCOLN,Gasoline,Standard SUV,5,17,24,20,4,No,451
LINCOLN,Gasoline/Electricity,Standard SUV,7,22,25,23,8,Yes,209
LINCOLN,Gasoline/Electricity,Standard SUV,7,22,25,23,8,Yes,209
LINCOLN,Gasoline,Small SUV,7,22,30,25,5,No,356
LINCOLN,Gasoline,Small SUV,7,22,30,25,5,No,356
LINCOLN,Gasoline,Small SUV,7,21,28,24,5,No,374
LINCOLN,Gasoline,Small SUV,7,21,28,24,5,No,374
LINCOLN,Gasoline/Electricity,Small SUV,8,34,32,33,10,Yes,121
LINCOLN,Gasoline/Electricity,Small SUV,8,34,32,33,10,Yes,121
LINCOLN,Gasoline,Small SUV,6,20,25,22,5,No,404
LINCOLN,Gasoline,Small SUV,6,20,25,22,5,No,404
LINCOLN,Gasoline,Small SUV,6,20,25,22,5,No,404
LINCOLN,Gasoline,Small SUV,6,20,25,22,5,No,404
LINCOLN,Gasoline,Small SUV,5,19,25,21,4,No,421
LINCOLN,Gasoline,Small SUV,5,19,25,21,4,No,421
LINCOLN,Gasoline,Standard SUV,6,16,23,19,4,No,468
LINCOLN,Gasoline,Standard SUV,6,17,23,19,4,No,462
LINCOLN,Gasoline,Standard SUV,6,16,23,19,4,No,468
LINCOLN,Gasoline,Standard SUV,6,17,23,19,4,No,462
LINCOLN,Gasoline,Standard SUV,6,15,21,17,3,No,510
LINCOLN,Gasoline,Standard SUV,6,16,22,18,4,No,498
LINCOLN,Gasoline,Standard SUV,6,15,21,17,3,No,510
LINCOLN,Gasoline,Standard SUV,6,16,22,18,4,No,498
LINCOLN,Gasoline,Small SUV,6,21,26,23,5,No,386
LINCOLN,Gasoline,Small SUV,6,21,26,23,5,No,386
LINCOLN,Gasoline,Small SUV,6,21,26,23,5,No,387
LINCOLN,Gasoline,Small SUV,6,21,26,23,5,No,387
LORDSTOWN,Electricity,pickup,10,54,53,54,10,Elite,0
LORDSTOWN,Electricity,pickup,10,54,53,54,10,Elite,0
LUCID,Electricity,Large Car,10,130,132,131,10,Elite,0
LUCID,Electricity,Large Car,10,130,132,131,10,Elite,0
LUCID,Electricity,Large Car,10,121,122,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,122,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,122,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,122,121,10,Elite,0
LUCID,Electricity,Large Car,10,110,111,111,10,Elite,0
LUCID,Electricity,Large Car,10,110,111,111,10,Elite,0
LUCID,Electricity,Large Car,10,141,140,140,10,Elite,0
LUCID,Electricity,Large Car,10,141,140,140,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
LUCID,Electricity,Large Car,10,141,140,140,10,Elite,0
LUCID,Electricity,Large Car,10,141,140,140,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
LUCID,Electricity,Large Car,10,121,120,121,10,Elite,0
MASERATI,Gasoline,Midsize Car,3,18,25,20,4,No,436
MASERATI,Gasoline,Midsize Car,3,18,25,20,4,No,436
MASERATI,Gasoline,Midsize Car,3,18,25,20,4,No,436
MASERATI,Gasoline,Midsize Car,3,18,25,20,4,No,436
MASERATI,Gasoline,Midsize Car,3,17,25,20,4,No,457
MASERATI,Gasoline,Midsize Car,3,17,25,20,4,No,457
MASERATI,Gasoline,Midsize Car,1,13,20,16,3,No,560
MASERATI,Gasoline,Midsize Car,3,13,20,16,3,No,560
MASERATI,Gasoline,Midsize Car,3,13,20,16,3,No,560
MASERATI,Gasoline,Midsize Car,1,13,20,16,3,No,560
MASERATI,Gasoline,Small SUV,5,22,29,25,5,No,351
MASERATI,Gasoline,Small SUV,5,22,29,25,5,No,351
MASERATI,Gasoline,Small SUV,5,22,29,25,5,No,351
MASERATI,Gasoline,Small SUV,5,22,29,25,5,No,351
MASERATI,Gasoline,Small SUV,5,18,25,20,4,No,432
MASERATI,Gasoline,Small SUV,5,18,25,20,4,No,432
MASERATI,Gasoline,Standard SUV,3,16,22,18,4,No,495
MASERATI,Gasoline,Standard SUV,3,16,22,18,4,No,495
MASERATI,Gasoline,Standard SUV,3,16,22,18,4,No,495
MASERATI,Gasoline,Standard SUV,3,16,22,18,4,No,495
MASERATI,Gasoline,Standard SUV,1,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,3,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,3,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,1,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,1,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,3,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,3,13,20,16,3,No,562
MASERATI,Gasoline,Standard SUV,1,13,20,16,3,No,562
MASERATI,Gasoline,Small Car,5,15,25,18,4,No,474
MASERATI,Gasoline,Small Car,5,15,25,18,4,No,474
MASERATI,Gasoline,Small Car,5,15,25,18,4,No,482
MASERATI,Gasoline,Small Car,5,15,25,18,4,No,482
MASERATI,Gasoline,Large Car,3,16,25,19,4,No,453
MASERATI,Gasoline,Large Car,3,16,25,19,4,No,453
MASERATI,Gasoline,Large Car,3,16,25,19,4,No,453
MASERATI,Gasoline,Large Car,3,16,25,19,4,No,453
MASERATI,Gasoline,Large Car,3,17,25,20,4,No,457
MASERATI,Gasoline,Large Car,3,17,25,20,4,No,457
MASERATI,Gasoline,Large Car,1,13,20,16,3,No,560
MASERATI,Gasoline,Large Car,3,13,20,16,3,No,560
MASERATI,Gasoline,Large Car,3,13,20,16,3,No,560
MASERATI,Gasoline,Large Car,1,13,20,16,3,No,560
MAZDA,Gasoline,Small Car,7,28,36,31,6,No,287
MAZDA,Gasoline,Small Car,7,28,36,31,6,No,287
MAZDA,Gasoline,Midsize Car,7,26,36,30,6,No,296
MAZDA,Gasoline,Midsize Car,7,26,36,30,6,No,296
MAZDA,Gasoline,Midsize Car,7,27,35,30,6,No,292
MAZDA,Gasoline,Small Car,7,28,37,31,6,No,287
MAZDA,Gasoline,Midsize Car,7,27,35,30,6,No,292
MAZDA,Gasoline,Small Car,7,28,37,31,6,No,287
MAZDA,Gasoline,Midsize Car,7,26,33,29,6,No,311
MAZDA,Gasoline,Small Car,7,26,35,30,6,No,301
MAZDA,Gasoline,Midsize Car,7,26,33,29,6,No,311
MAZDA,Gasoline,Small Car,7,26,35,30,6,No,301
MAZDA,Gasoline,Midsize Car,5,23,31,26,5,No,337
MAZDA,Gasoline,Small Car,5,23,32,27,5,No,334
MAZDA,Gasoline,Midsize Car,5,23,31,26,5,No,337
MAZDA,Gasoline,Small Car,5,23,32,27,5,No,334
MAZDA,Gasoline,Small SUV,7,26,33,29,6,No,309
MAZDA,Gasoline,Small SUV,7,26,33,29,6,No,309
MAZDA,Gasoline,Small SUV,5,22,30,25,5,No,353
MAZDA,Gasoline,Small SUV,5,22,30,25,5,No,353
MAZDA,Gasoline,Small SUV,7,24,30,26,5,No,337
MAZDA,Gasoline,Small SUV,7,24,30,26,5,No,337
MAZDA,Gasoline,Small SUV,6,24,30,26,5,No,337
MAZDA,Gasoline,Small SUV,5,22,27,24,5,No,370
MAZDA,Gasoline,Small SUV,5,22,27,24,5,No,370
MAZDA,Gasoline,Small SUV,7,24,30,27,5,No,335
MAZDA,Gasoline,Small SUV,7,24,30,27,5,No,335
MAZDA,Gasoline,Small SUV,3,23,29,25,5,No,356
MAZDA,Gasoline,Small SUV,3,23,29,25,5,No,356
MAZDA,Gasoline,Small SUV,5,20,26,23,5,No,392
MAZDA,Gasoline,Small SUV,5,20,26,23,5,No,392
MAZDA,Electricity,Midsize Car,10,98,85,92,10,Elite,0
MAZDA,Electricity,Midsize Car,10,98,85,92,10,Elite,0
MAZDA,Gasoline,Small Car,3,26,34,29,6,No,305
MAZDA,Gasoline,Small Car,3,26,34,29,6,No,305
MAZDA,Gasoline,Small Car,3,26,35,30,6,No,299
MAZDA,Gasoline,Small Car,3,26,35,30,6,No,299
MERCEDES-BENZ,Gasoline,Small Car,5,18,27,21,4,No,413
MERCEDES-BENZ,Gasoline,Small Car,5,18,28,22,5,No,412
MERCEDES-BENZ,Gasoline,Small Car,5,18,27,21,4,No,413
MERCEDES-BENZ,Gasoline,Small Car,5,18,28,22,5,No,412
MERCEDES-BENZ,Gasoline,Small Car,5,16,24,19,4,No,461
MERCEDES-BENZ,Gasoline,Small Car,5,16,24,19,4,No,461
MERCEDES-BENZ,Gasoline,Small Car,5,21,29,24,5,No,373
MERCEDES-BENZ,Gasoline,Small Car,5,21,29,24,5,No,373
MERCEDES-BENZ,Gasoline,Small Car,3,20,28,23,5,No,388
MERCEDES-BENZ,Gasoline,Small Car,3,20,28,23,5,No,388
MERCEDES-BENZ,Gasoline,Midsize Car,6,21,29,24,5,No,364
MERCEDES-BENZ,Gasoline,Small Car,6,20,27,23,5,No,388
MERCEDES-BENZ,Gasoline,Small Car,6,20,28,23,5,No,383
MERCEDES-BENZ,Gasoline,Midsize Car,6,21,29,24,5,No,364
MERCEDES-BENZ,Gasoline,Small Car,6,20,27,23,5,No,388
MERCEDES-BENZ,Gasoline,Small Car,6,20,28,23,5,No,383
MERCEDES-BENZ,Gasoline,Midsize Car,5,16,24,19,4,No,474
MERCEDES-BENZ,Gasoline,station wagon,5,16,24,19,4,No,470
MERCEDES-BENZ,Gasoline,Midsize Car,5,16,24,19,4,No,474
MERCEDES-BENZ,Gasoline,station wagon,5,16,24,19,4,No,470
MERCEDES-BENZ,Electricity,Midsize Car,10,74,73,74,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,74,73,74,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,74,77,75,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,74,77,75,10,Elite,0
MERCEDES-BENZ,Gasoline,Standard SUV,3,10,12,11,1,No,817
MERCEDES-BENZ,Gasoline,Standard SUV,3,10,12,11,1,No,817
MERCEDES-BENZ,Gasoline,station wagon,5,22,29,25,5,No,358
MERCEDES-BENZ,Gasoline,station wagon,5,22,29,25,5,No,358
MERCEDES-BENZ,Gasoline,station wagon,3,20,25,22,5,No,407
MERCEDES-BENZ,Gasoline,station wagon,3,20,25,22,5,No,407
MERCEDES-BENZ,Gasoline,station wagon,5,21,27,23,5,No,382
MERCEDES-BENZ,Gasoline,station wagon,5,21,27,23,5,No,382
MERCEDES-BENZ,Gasoline,Small SUV,5,17,24,20,4,No,444
MERCEDES-BENZ,Gasoline,Small SUV,5,17,24,20,4,No,444
MERCEDES-BENZ,Gasoline,Standard SUV,6,17,21,19,4,No,471
MERCEDES-BENZ,Gasoline,Standard SUV,6,18,22,19,4,No,456
MERCEDES-BENZ,Gasoline,Standard SUV,6,17,21,19,4,No,471
MERCEDES-BENZ,Gasoline,Standard SUV,6,18,22,19,4,No,456
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,19,17,3,No,535
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,20,17,3,No,528
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,19,17,3,No,535
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,20,17,3,No,528
MERCEDES-BENZ,Gasoline,Standard SUV,5,14,19,16,3,No,560
MERCEDES-BENZ,Gasoline,Standard SUV,5,14,19,16,3,No,560
MERCEDES-BENZ,Gasoline,Small Car,6,19,24,21,4,No,421
MERCEDES-BENZ,Gasoline,Small Car,6,19,24,21,4,No,421
MERCEDES-BENZ,Gasoline,Small Car,5,15,21,17,3,No,530
MERCEDES-BENZ,Gasoline,Small Car,5,15,21,17,3,No,530
MERCEDES-BENZ,Gasoline,Small Car,5,15,21,17,3,No,530
MERCEDES-BENZ,Gasoline,Small Car,5,15,21,17,3,No,530
MERCEDES-BENZ,Gasoline,Small Car,6,19,24,21,4,No,421
MERCEDES-BENZ,Gasoline,Small Car,6,19,24,21,4,No,421
MERCEDES-BENZ,Gasoline,Small Car,5,13,21,16,3,No,562
MERCEDES-BENZ,Gasoline,Small Car,5,13,21,16,3,No,562
MERCEDES-BENZ,Gasoline,Small Car,5,14,22,16,3,No,544
MERCEDES-BENZ,Gasoline,Small Car,5,14,22,16,3,No,544
MERCEDES-BENZ,Gasoline,Small Car,6,21,29,24,5,No,370
MERCEDES-BENZ,Gasoline,Small Car,6,22,31,25,5,No,351
MERCEDES-BENZ,Gasoline,Small Car,6,21,29,24,5,No,370
MERCEDES-BENZ,Gasoline,Small Car,6,22,31,25,5,No,351
MERCEDES-BENZ,Gasoline,Small Car,7,25,36,29,6,No,308
MERCEDES-BENZ,Gasoline,Small Car,7,25,36,29,6,No,308
MERCEDES-BENZ,Gasoline,Small Car,6,21,30,25,5,No,358
MERCEDES-BENZ,Gasoline,Small Car,6,22,31,25,5,No,351
MERCEDES-BENZ,Gasoline,Small Car,6,21,30,25,5,No,358
MERCEDES-BENZ,Gasoline,Small Car,6,22,31,25,5,No,351
MERCEDES-BENZ,Gasoline,Small Car,7,24,33,27,5,No,323
MERCEDES-BENZ,Gasoline,Small Car,7,24,33,27,5,No,323
MERCEDES-BENZ,Gasoline,Small Car,5,25,36,29,6,No,309
MERCEDES-BENZ,Gasoline,Small Car,5,25,36,29,6,No,309
MERCEDES-BENZ,Gasoline,Small Car,5,24,33,27,5,No,322
MERCEDES-BENZ,Gasoline,Small Car,5,24,33,27,5,No,322
